"Bucket label","m/z","Name","Formula","BY0_000001","BY0_000002","BY0_000003","GRE3_000001","GRE3_000002","GRE3_000003","ENO1_000001","ENO1_000002","ENO1_000003","dGLO1_000001","dGLO1_000002","dGLO1_000003","GLO2_000001","GLO2_000002","GLO2_000003"
"568.9286166906 Da",569.93604,,"C15H6N7O12P3",0.0,0.0,0.0,0.0,0.0,2834322.17364368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"552.6159840708 Da",575.60532,,,0.0,0.0,0.0,0.0,0.0,2906074.329082067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"569.5245444876 Da",592.51387,,"C25H75N7S3",0.0,2631267.1005611424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"568.0977221373 Da",591.08712,,"C12H20N14O9S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004268.9101960598,0.0,0.0,0.0,0.0,0.0,0.0
"566.3193334602 Da",589.30871,,"C31H51O5PS",2551762.1381943733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"718.9229922959 Da",719.93005,,"C27H29NS11",0.0,0.0,0.0,0.0,2821265.184990945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"754.7641746089 Da",755.77123,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346786.6240508861,0.0,0.0,0.0,0.0,0.0
"548.9508821529 Da",587.91413,,"C15H15N7O4S6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808959.5625,0.0,0.0
"799.6705625596 Da",822.66000,,"C18H5N6O5PS12",0.0,0.0,3827830.3455101238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"559.1097326046 Da",598.07299,,"C34H25NOS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455668.3880175943,0.0,0.0,0.0
"591.9414724200 Da",592.94854,,"C19H8N6O11S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637373.4375,0.0,0.0
"786.4235990642 Da",787.43092,,"C40H68O11P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855069.252814482,0.0,0.0,0.0,0.0,0.0,0.0
"697.8111825341 Da",720.80059,,"C15H15N4O8PS9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681805.7828500044
"587.0762313460 Da",610.06535,,"C18H38NO6PS6",0.0,0.0,2440133.552397337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"541.9704961929 Da",580.93380,,"C11H6N14O7S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327340.8717778411,0.0,0.0,0.0
"594.3393420910 Da",633.30256,,"C26H51N4O9P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656469.3231158438,0.0,0.0,0.0,0.0
"606.3474195163 Da",645.31048,,"C37H51O5P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769591.5176827519,0.0,0.0,0.0,0.0,0.0
"736.9158976234 Da",737.92326,,"C23H20N3O11PS6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882153.563134725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"894.3584233877 Da",895.36565,,"C50H58N2O9S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377806.7975216827,0.0,0.0,0.0,0.0
"761.6629223572 Da",762.67029,,"C40H96N3O3PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1867099.9998203565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"758.9992736651 Da",781.98832,,"C27H25N3O13S5",0.0,0.0,2470757.993432958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"743.5532763803 Da",744.56064,,"C38H69N11O4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794656.3689578488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"547.7769050203 Da",586.73984,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833936.5853602728,0.0,0.0,0.0,0.0,0.0,0.0
"749.3314124454 Da",750.33876,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774249.9998412833,0.0,0.0,0.0,0.0,0.0,0.0
"556.5364317380 Da",579.52566,,"C26H68N8O4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711482.0625,0.0,0.0
"582.9694571628 Da",621.93283,,"C10H25N5O9S7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657518.7823074667,0.0,0.0,0.0
"579.3766242521 Da",602.36597,,"C19H54N11O5PS",0.0,2547115.0922170132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"822.2634248729 Da",823.27092,"6-_12-_6,11-dihydroxy-2,2,5-trimethyl-10-oxo-3,4,5,10-tetrahydro-2H-1-oxa-5-azatetraphen-4-yl_-6-hydroxy-2,2,5-trimethyl-10-oxo-5,10-dihydro-2H-1-oxa-5-azatetraphen-11-yl_oxy_-3,4,5-trihydroxyoxane-2-carboxylic acid","C44H42N2O14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656051.986854194
"561.5729404938 Da",584.56200,,,0.0,0.0,0.0,0.0,0.0,2932759.58690186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"601.0600574913 Da",624.04946,,"C21H31NO9S5",0.0,3393495.941483238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"564.1149659321 Da",603.07812,,"C22H28O15S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667605.893823975,0.0
"826.0589146166 Da",827.06612,,"C41H31O9PS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789767.748784832,0.0,0.0,0.0,0.0,0.0,0.0
"834.1937300111 Da",857.18312,,"C46H38N6O2S4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370845.2879042525,0.0,0.0,0.0,0.0,0.0
"558.0875768258 Da",597.05061,,"C24H30O7S4",0.0,0.0,0.0,0.0,0.0,2998077.9591320343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"576.9045573189 Da",599.89378,,"C12H16N7O4PS7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442834.3011759708,0.0,0.0,0.0
"543.4602562118 Da",582.42324,,"C24H62N7O4P",0.0,2743771.426704184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"558.0861953620 Da",559.09348,,"C25H23N2O9PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768641.0336029192,0.0,0.0,0.0,0.0,0.0,0.0
"585.5647424018 Da",608.55389,,"C25H76N7O5P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690868.6875,0.0,0.0
"771.0193202520 Da",794.00853,,,0.0,0.0,2427673.2188723325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"769.0982179046 Da",770.10570,,"C37H23N9O5S3",0.0,0.0,0.0,0.0,2943147.2055913727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"563.6051604432 Da",602.56809,,"C28H73N11",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773912.8811906066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"774.3883228010 Da",775.39566,,"C29H67N4O13PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637613.6875,0.0,0.0
"565.0833644039 Da",604.04661,,"C26H16N9O3PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635952.0471171445,0.0
"552.9905128249 Da",575.97997,,"C21H8N5O12P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628145.202419632,0.0
"687.2137303314 Da",726.17676,,,0.0,0.0,0.0,0.0,0.0,2906517.16266629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"639.2230787634 Da",662.21224,,"C36H29N7O5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873070.125,0.0,0.0
"809.1097941722 Da",848.07274,,"C30H23N11O15S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629675.5739286037,0.0
"865.9281055644 Da",904.89125,,"C37H12N2O18P2S",0.0,0.0,0.0,0.0,2755571.431265618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"713.8025513376 Da",752.76553,,"C29H14S11",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667353.7864539302,0.0
"731.0107628338 Da",769.97372,,"C22H30N5O9PS6",0.0,0.0,0.0,2831368.0939912787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"767.4704557116 Da",768.47794,,"C40H57N13O3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351642.6654087908,0.0,0.0,0.0,0.0
"771.5567525796 Da",772.56426,,"C39H86N3O3PS3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667842.5595299669
"535.6510212708 Da",574.61399,,,2616576.277933545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"540.7203845444 Da",579.68367,,,0.0,0.0,0.0,0.0,0.0,3156204.9865479576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"783.0727176777 Da",784.07998,,"C32H37N3O6S7",0.0,0.0,0.0,0.0,0.0,2920727.7398205004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"821.6244129028 Da",822.63187,,"C46H95NO2S4",0.0,0.0,0.0,2961685.170543282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"760.3181481518 Da",761.32529,,"C21H54N12O12P2S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343984.46428432,0.0,0.0,0.0,0.0,0.0
"589.4141793884 Da",628.37726,,"C28H64NO7PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647336.5,0.0,0.0
"755.3882776277 Da",794.35154,,"C36H54N9O7P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309792.2651118245,0.0,0.0,0.0,0.0,0.0
"574.3225213195 Da",613.28552,,"C14H43N18O3PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335991.7131974124,0.0,0.0,0.0,0.0
"545.5858775007 Da",568.57503,,"C33H75N3O2",0.0,0.0,0.0,0.0,2804278.9911648766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"875.6828532588 Da",876.68991,,"C45H98NO12P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267771.5220070314,0.0,0.0,0.0
"552.0813554899 Da",591.04456,,"C15H24N10O5S4",0.0,0.0,0.0,0.0,0.0,2984277.568095536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"839.4655650355 Da",862.45455,,"C24H71N15O11P2S",0.0,0.0,0.0,0.0,2786927.0306518227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"828.2365609803 Da",867.19992,,"C36H41N6O15P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795611.1295115747,0.0,0.0,0.0,0.0,0.0,0.0
"549.7340395316 Da",550.74153,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298460.351271805,0.0,0.0,0.0,0.0
"837.8863878576 Da",838.89362,,"C33H11N8O6PS6",0.0,0.0,0.0,2848839.2750913743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"716.0803915276 Da",717.08760,,"C26H33N6O6PS5",0.0,2481678.6563755027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"733.3080355512 Da",756.29722,,"C37H47N7O5S2",0.0,0.0,2372044.8838206274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"859.3589243566 Da",898.32225,,"C27H82N5O4PS9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761380.0243742263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"687.6765853334 Da",710.66603,,"C16H4N2O5S12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298265.384936372,0.0,0.0,0.0,0.0,0.0
"611.7097140114 Da",634.69883,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705810.955383837,0.0,0.0,0.0,0.0,0.0
"896.4024158351 Da",897.40948,,"C36H69N10O6PS4",0.0,0.0,0.0,0.0,0.0,0.0,1877968.3920906566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"731.7449443666 Da",732.75201,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289566.6827630217,0.0,0.0,0.0
"566.4393089943 Da",605.40267,,"C30H62O9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894479.228512231,0.0,0.0,0.0
"789.2916992806 Da",790.29894,,"C20H60N11O9PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354394.1205658328,0.0,0.0,0.0,0.0,0.0
"694.9978685919 Da",696.00499,,"C21H5N13O16",0.0,0.0,0.0,0.0,0.0,2963678.969993865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"559.1507698468 Da",598.11391,,"C13H36N7O9P3S",0.0,0.0,0.0,0.0,2997598.636579718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"532.4688255948 Da",571.43217,,"C28H56N10",0.0,0.0,0.0,0.0,2999878.007856288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"706.7599689730 Da",707.76738,,"C16H5NO17S7",0.0,0.0,0.0,2926651.630643354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"556.8505696389 Da",595.81392,,"C19H11NO3S8",0.0,0.0,0.0,3023090.084825433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"570.9342844734 Da",593.92337,,"C22H7NO14P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385547.921655709,0.0,0.0,0.0
"615.0748336659 Da",654.03801,,"C16H34N5O8PS5",0.0,0.0,0.0,0.0,0.0,0.0,2203915.109257008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"816.2338722662 Da",817.24123,,"C27H36N20O5S3",0.0,0.0,0.0,0.0,0.0,2765623.5329577527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"554.6815629159 Da",577.67054,,,0.0,0.0,0.0,0.0,0.0,3013982.0189722246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"576.0472243904 Da",615.01045,,"C19H12N8O14",0.0,0.0,0.0,0.0,3024754.8675208916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"561.5757229885 Da",600.53905,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624265.9627206379
"545.1367057299 Da",584.09982,,"C20H39N3O2S6",0.0,2472232.501248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"715.1734268877 Da",738.16267,"ADP-Ribosyl-L-arginine","C21H35N9O15P2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814729.6530607813,0.0,0.0,0.0,0.0,0.0,0.0
"557.4816977960 Da",558.48907,,"C29H63N7OS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756871.4655377804,0.0,0.0,0.0,0.0,0.0,0.0
"558.6275372440 Da",581.61697,,,2410325.5954422103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"546.0801509673 Da",569.06930,,"C21H26N2O9S3",0.0,0.0,0.0,3197428.9477897673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"598.8991227739 Da",637.86242,,"C23H5N9S6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979949.9308598402,0.0,0.0,0.0,0.0,0.0
"730.3439944855 Da",753.33313,,"C24H62N2O18S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424727.8757050552,0.0,0.0,0.0,0.0,0.0
"612.8509662311 Da",635.84009,,"C12H15N5O6S9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831109.9353304887
"788.0326124955 Da",789.03999,,"C49H14N2O6P2",0.0,0.0,0.0,0.0,0.0,2769345.6231782646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"724.7726194944 Da",747.76172,,"C31H96N16S",0.0,0.0,0.0,0.0,2908594.2050143788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"744.8155984117 Da",745.82301,,"C19H4N7O14PS5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643128.4375,0.0,0.0
"614.5746733241 Da",637.56403,,"C40H74N2O2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893257.4380800135,0.0
"778.7372292841 Da",779.74438,"DG_18:0_29:0_0:0_","C50H98O5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243803.357510575,0.0,0.0,0.0
"837.2068773246 Da",838.21398,,"C20H59N3O19S6",0.0,0.0,0.0,0.0,0.0,2783846.6790729766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"594.7631204462 Da",633.72625,,"C15H6N3O3PS9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833439.0625,0.0,0.0
"591.9337558447 Da",630.89687,,"C10H20N6O9S7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557426.3326976427,0.0,0.0,0.0
"550.6321591624 Da",589.59525,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626169.3125,0.0,0.0
"607.8679638276 Da",646.83123,,"C16H20N2O3S10",3160760.1620130683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"572.9689302060 Da",611.93197,,"C19H4N13O4PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836115.1875,0.0,0.0
"512.1337855577 Da",513.14119,,"C20H20N10O5S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882534.4659482639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"780.7667056803 Da",781.77382,,"C18H23NO5S14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614077.875,0.0,0.0
"765.2379767667 Da",766.24536,,"C23H63N3O8S8",0.0,0.0,0.0,0.0,2810953.399387722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"571.5446787753 Da",610.50759,,"C22H65N15O2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711119.9931018448,0.0
"906.3358328086 Da",945.29897,,"C32H47N18O12P",0.0,0.0,0.0,0.0,2835560.6589866905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"581.1137236839 Da",604.10271,,"C17H43NO6S7",0.0,0.0,2593621.1500390414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"874.2864893186 Da",913.24961,,"C24H53N12O17P3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345170.8484193087,0.0,0.0,0.0,0.0,0.0
"603.8624835598 Da",642.82562,,"C18H12N4O4S8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180880.882304549,0.0,0.0,0.0,0.0,0.0,0.0
"528.0634506164 Da",551.05251,,"C12H12N14O9S",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631142.9114948337
"794.7584359989 Da",795.76585,,"C48H106O3S2",0.0,0.0,2382716.1932457997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"567.1663801723 Da",606.12936,,"C25H21N13O2S",0.0,0.0,0.0,0.0,0.0,0.0,1848774.0717264304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"540.5171622210 Da",541.52448,,,0.0,0.0,0.0,0.0,0.0,2812749.732310164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"560.0165209411 Da",598.97980,,"C29H13N4O3PS2",0.0,0.0,0.0,0.0,0.0,0.0,1759562.7156586288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"777.4787188546 Da",778.48613,,"C26H73N11O9P2S",0.0,0.0,0.0,0.0,0.0,2809528.7946525156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"779.5454484706 Da",780.55259,,"C32H89N7OS6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652612.7861570215,0.0
"586.2503239974 Da",609.23965,,,0.0,0.0,2669387.802628561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"807.9611666554 Da",808.96854,,"C39H8N10O4S4",2337339.530750113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"877.4701588011 Da",878.47748,,,0.0,0.0,0.0,0.0,0.0,2849445.205631166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"695.5540630187 Da",718.54310,,"C31H78N5O9P",0.0,0.0,0.0,2884185.261937442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"710.3244842863 Da",749.28781,,"C24H58N10O4S5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632923.5930893376,0.0
"606.6165202274 Da",645.57950,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837437.0,0.0,0.0
"439.2933224659 Da",440.30062,,"C24H41NO6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327962.797167713,0.0,0.0,0.0,0.0
"737.1246322929 Da",776.08784,,"C25H40NO16PS3",0.0,0.0,2375104.364000896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"763.0802739910 Da",802.04367,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280496.0478210829,0.0,0.0,0.0,0.0
"613.4474859976 Da",652.41085,,"C27H64N7O4PS",0.0,0.0,0.0,3529345.315271434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"576.1147012148 Da",615.07763,,"C25H25N2O12P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336233.2953508622,0.0,0.0,0.0
"689.0662930874 Da",728.02962,,"C28H20N9O7PS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306137.9934163594,0.0,0.0,0.0
"571.5379183219 Da",594.52700,,"C28H65N11O",2322614.5174191357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"792.7233148876 Da",793.73057,"TG_10:0_10:0_27:0_","C50H96O6",0.0,0.0,0.0,0.0,0.0,0.0,1785883.706824814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"773.6805771245 Da",774.68808,,"C41H96N3O5PS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631596.0106425887
"796.0821709301 Da",819.07125,,"C22H33N14O5PS6",0.0,0.0,0.0,0.0,0.0,2716129.415649628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"565.3818968709 Da",588.37122,,"C23H68NO3PS4",0.0,0.0,0.0,3127979.660815233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"558.3517819583 Da",581.34109,,"C21H58N4O6S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709694.455583838,0.0,0.0,0.0,0.0,0.0,0.0
"797.1155411414 Da",798.12286,,"C43H15N11O7",0.0,0.0,0.0,2822488.6358246678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"719.1512136220 Da",758.11437,,"C19H42N7O12PS4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659084.1303740486
"754.9181221868 Da",755.92552,,"C20H14N5O19PS3",0.0,0.0,0.0,0.0,2813083.795782663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"861.0706297542 Da",862.07804,,"C22H47N5O12S9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326460.1261175189,0.0,0.0,0.0,0.0
"627.0178433608 Da",665.98079,,"C45H9NS2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763157.6875,0.0,0.0
"793.0804573255 Da",794.08758,,"C23H15N21O9S2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623501.0326501011,0.0
"1006.5258863039 Da",1007.53296,,"C29H82N16O16S3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275477.2155111497,0.0,0.0,0.0,0.0,0.0
"667.9866144787 Da",668.99381,,"C28H16N2O12S3",0.0,2350894.1535680327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"541.5748955616 Da",542.58215,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308955.5821956743,0.0,0.0,0.0,0.0,0.0
"559.6334291018 Da",598.59660,,,0.0,0.0,0.0,2936175.865689726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
